step,continuous_action,discrete_action,reward,pnl,portfolio_value,position,position_change,pnl_component,pnl_unclipped,inactivity_penalty,opportunity_penalty,trade_bonus,total_reward
181,-0.38780856132507324,2,0.0,0.0,193833.61280687348,-0.035038795079735695,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
182,0.2644340991973877,0,-0.01,0.0,194020.33454585337,-0.035038795079735695,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
183,-0.519707202911377,2,0.0,0.0,193936.31151525216,-0.035038795079735695,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
184,-0.14372193813323975,0,-0.01,0.0,193975.23961658578,-0.035038795079735695,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
185,-0.3514401912689209,2,0.0,0.0,193850.8518940527,-0.035038795079735695,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
186,-0.2980685234069824,0,-0.01,0.0,193768.35305103747,-0.035038795079735695,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
187,0.11133873462677002,0,-0.02,0.0,193781.05461425387,-0.035038795079735695,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
188,0.3734086751937866,1,-1.0944595036223936,-212.88303389980115,193580.27748405412,0.03502753652107052,0.07006633160080622,-1.0997144784924542,-1.0997144784924542,-0.0,-0.0,0.005254974870060467,-1.0944595036223936
189,-0.31762176752090454,0,-0.01,0.0,193316.38002390438,0.03502753652107052,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
190,-0.6526395082473755,2,-3.566718643405404,-689.0015742009489,192891.27590985317,-0.03497143108339822,-0.06999896760446875,-3.571968565975739,-3.571968565975739,-0.0,-0.0,0.0052499225703351565,-3.566718643405404
191,-0.43155574798583984,2,0.0,0.0,192742.62984203317,-0.03497143108339822,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
192,0.2667121887207031,0,-0.01,0.0,192705.42023936045,-0.03497143108339822,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
193,-0.34139883518218994,2,0.0,0.0,192921.8933977667,-0.03497143108339822,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
194,-0.4556710720062256,2,0.0,0.0,192891.85293846604,-0.03497143108339822,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
195,-0.4699840545654297,2,0.0,0.0,192824.9525908035,-0.03497143108339822,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
196,-0.3308791518211365,2,0.0,0.0,192978.44220182853,-0.03497143108339822,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
197,0.3537263870239258,1,-1.4814835955763104,-286.3508133666808,192604.9250964865,0.034931690277680685,0.0699031213610789,-1.4867263296783912,-1.4867263296783912,-0.0,-0.0,0.005242734102080918,-1.4814835955763104
198,-0.3370213508605957,2,-1.74370538421423,-336.2664269985945,192268.6586694879,-0.03486867260522476,-0.06980036288290545,-1.7489404114304479,-1.7489404114304479,-0.0,-0.0,0.005235027216217909,-1.74370538421423
199,-0.1607205867767334,0,-0.01,0.0,192466.41634616844,-0.03486867260522476,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
200,0.36176061630249023,1,-1.0870852358822822,-209.78873405383706,192058.86993543405,0.03485801256019928,0.06972668516542405,-1.092314737269689,-1.092314737269689,-0.0,-0.0,0.005229501387406804,-1.0870852358822822
201,0.054160475730895996,0,-0.01,0.0,192155.79263935768,0.03485801256019928,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
202,-0.4704662561416626,2,-0.3159680934991724,-61.66790100111305,191997.20203443294,-0.03478960775168421,-0.06964762031188348,-0.32119166502256363,-0.32119166502256363,-0.0,-0.0,0.0052235715233912615,-0.3159680934991724
203,-0.4787557125091553,2,0.0,0.0,191815.1306222645,-0.03478960775168421,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
204,0.17756962776184082,0,-0.01,0.0,192053.42204055967,-0.03478960775168421,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
205,-0.33856940269470215,2,0.0,0.0,192215.4024542515,-0.03478960775168421,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
206,0.3819061517715454,1,-1.12057749054745,-215.90641409446357,191781.29562033847,0.03477651693560376,0.06956612468728797,-1.1257949498989965,-1.1257949498989965,-0.0,-0.0,0.005217459351546598,-1.12057749054745
207,0.1369692087173462,0,-0.01,0.0,191869.97573852426,0.03477651693560376,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
208,0.17344963550567627,0,-0.02,0.0,191958.91668058708,0.03477651693560376,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
209,-0.356616735458374,2,2.5887820544390885,496.76412199083984,192278.05974232932,-0.03469707312189711,-0.06947359005750087,2.583571535184776,2.583571535184776,-0.0,-0.0,0.005210519254312565,2.5887820544390885
210,-0.268591046333313,0,-0.01,0.0,192179.27717515128,-0.03469707312189711,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
211,-0.2656055688858032,0,-0.02,0.0,191982.6835588426,-0.03469707312189711,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
212,-0.8857702016830444,2,0.0,0.0,191817.31730834366,-0.03469707312189711,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
213,0.24127137660980225,0,-0.01,0.0,191704.30894118562,-0.03469707312189711,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
214,-0.36237937211990356,2,0.0,0.0,191759.04357403543,-0.03469707312189711,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
215,-0.3021038770675659,0,-0.01,0.0,191627.31613592815,-0.03469707312189711,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
216,-0.28079307079315186,0,-0.02,0.0,191761.5417633002,-0.03469707312189711,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
217,-0.3055768609046936,0,-0.03,0.0,191802.64044641308,-0.03469707312189711,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
218,-0.28197503089904785,0,-0.03,0.0,191886.8675914165,-0.03469707312189711,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
219,0.3345761299133301,1,-3.9169554313011936,-751.1958951998909,191526.86384712943,0.03448073263219126,0.06917780575408837,-3.9221437667327503,-3.9221437667327503,-0.0,-0.0,0.005188335431556628,-3.9169554313011936
220,-0.39121419191360474,2,0.2858886081058531,53.780853013499666,191580.64470014293,-0.034410766742776315,-0.06889149937496758,0.2807217456527305,0.2807217456527305,-0.0,-0.0,0.0051668624531225685,0.2858886081058531
221,-0.4236363172531128,2,0.0,0.0,191902.57462840498,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
222,0.11702227592468262,0,-0.01,0.0,191784.47687694378,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
223,-0.6223016381263733,2,0.0,0.0,192062.18896994134,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
224,-0.25622546672821045,0,-0.01,0.0,192143.3295579208,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
225,-0.35803306102752686,2,0.0,0.0,191956.2038083736,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
226,0.2079397439956665,0,-0.01,0.0,191945.1407468658,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
227,-0.4238399267196655,2,0.0,0.0,192130.54595807588,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
228,0.20411109924316406,0,-0.01,0.0,192253.47842226445,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
229,-0.33408474922180176,2,0.0,0.0,192136.7743068563,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
230,-0.26433855295181274,0,-0.01,0.0,192262.28757855057,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
231,-0.4678305983543396,2,0.0,0.0,192225.1239504684,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
232,0.3058234453201294,0,-0.01,0.0,192217.29550103442,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
233,-0.6255428791046143,2,0.0,0.0,192329.2165198653,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
234,-0.36740124225616455,2,0.0,0.0,191961.1933695513,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
235,0.32003796100616455,0,-0.01,0.0,191852.14564974344,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
236,0.17908787727355957,0,-0.02,0.0,192200.74392223114,-0.034410766742776315,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
237,-0.36155474185943604,2,0.0,0.0,192168.7074983936,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
238,0.09606266021728516,0,-0.01,0.0,192282.4178770951,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
239,-0.39271223545074463,2,0.0,0.0,192136.05168075472,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
240,0.19202828407287598,0,-0.01,0.0,192272.23229013925,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
241,-0.5644170641899109,2,0.0,0.0,192291.94965948287,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
242,0.27437448501586914,0,-0.01,0.0,192205.23452729106,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
243,-0.450001060962677,2,0.0,0.0,192056.5111934288,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
244,0.00817418098449707,0,-0.01,0.0,192262.88976696858,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
245,-0.727994441986084,2,0.0,0.0,192320.32133666228,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
246,0.22923696041107178,0,-0.01,0.0,192401.8576484593,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
247,-0.285320520401001,0,-0.02,0.0,192513.96792650726,-0.034410766742776315,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
248,0.27113771438598633,0,-0.03,0.0,192211.2392060877,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
249,0.2636852264404297,0,-0.03,0.0,192141.66063573377,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
250,-0.2746315002441406,0,-0.03,0.0,192358.34523391305,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
251,0.1527411937713623,0,-0.03,0.0,192200.81274376463,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
252,0.2836270332336426,0,-0.03,0.0,191836.26508089164,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
253,-0.5959025621414185,2,0.0,0.0,191658.51626528183,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
254,-0.42747175693511963,2,0.0,0.0,191920.34778942761,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
255,-0.3850160837173462,2,0.0,0.0,192003.67346109526,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
256,-0.23609566688537598,0,-0.01,0.0,191785.78448608,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
257,0.3172488212585449,0,-0.02,0.0,191907.65021649955,-0.034410766742776315,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
258,0.1236567497253418,0,-0.03,0.0,191831.27551971393,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
259,-0.5608933568000793,2,0.0,0.0,191697.9165932023,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
260,-0.42677873373031616,2,0.0,0.0,191857.61696165553,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
261,-0.2318507432937622,0,-0.01,0.0,191867.85416476152,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
262,-0.40457868576049805,2,0.0,0.0,192425.73872057878,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
263,-0.2850453853607178,0,-0.01,0.0,192601.4917117175,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
264,-0.40983033180236816,2,0.0,0.0,192644.76325089656,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
265,-0.518791913986206,2,0.0,0.0,192858.57455005278,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
266,-0.4659816026687622,2,0.0,0.0,192579.21074025155,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
267,-0.30871427059173584,0,-0.01,0.0,192824.3530425271,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
268,0.2840064764022827,0,-0.02,0.0,192899.67821092703,-0.034410766742776315,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
269,0.19317293167114258,0,-0.03,0.0,192877.31121254424,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
270,-0.2916964292526245,0,-0.03,0.0,192630.68924729875,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
271,0.21017014980316162,0,-0.03,0.0,192876.7262295096,-0.034410766742776315,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
272,-0.4078170657157898,2,0.0,0.0,192677.71156005276,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
273,-0.306538462638855,0,-0.01,0.0,192675.95661094887,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
274,-0.7658945322036743,2,0.0,0.0,192844.0876172541,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
275,0.2874521017074585,0,-0.01,0.0,192765.01167527918,-0.034410766742776315,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
276,-0.49656790494918823,2,0.0,0.0,192730.92781082046,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
277,-0.48838841915130615,2,0.0,0.0,192833.71277108113,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
278,-0.35402822494506836,2,0.0,0.0,192821.7722350214,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
279,-0.4914056658744812,2,0.0,0.0,192887.72046948393,-0.034410766742776315,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
280,0.3451474905014038,1,4.904735560961429,943.2789968033842,192523.9236969463,0.03484040784039178,0.0692511745831681,4.899541722867691,4.899541722867691,-0.0,-0.0,0.005193838093737607,4.904735560961429
281,-0.3422735929489136,2,-1.1997291107096355,-231.7025695801706,192292.22112736612,-0.03477545249057317,-0.06961586033096495,-1.204950300234458,-1.204950300234458,-0.0,-0.0,0.0052211895248223715,-1.1997291107096355
282,-0.5649250149726868,2,0.0,0.0,192017.77325631052,-0.03477545249057317,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
283,-0.4712013602256775,2,0.0,0.0,192232.30302272487,-0.03477545249057317,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
284,0.33903515338897705,1,-4.041365916850746,-774.9869933835297,191517.2341339826,0.034549613348772074,0.06932506583934525,-4.046565296788697,-4.046565296788697,-0.0,-0.0,0.0051993799379508945,-4.041365916850746
285,-0.4835060238838196,2,-3.559078018578258,-680.1921307350514,190837.04200324754,-0.03449424385518726,-0.06904385720395934,-3.564256307868555,-3.564256307868555,-0.0,-0.0,0.0051782892902969505,-3.559078018578258
286,0.3723100423812866,1,-1.6592251207559945,-317.10050482103475,190519.94149842652,0.03444215367785178,0.06893639753303904,-1.6643953505709723,-1.6643953505709723,-0.0,-0.0,0.005170229814977928,-1.6592251207559945
287,0.3157470226287842,0,-0.01,0.0,190620.8053454721,0.03444215367785178,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
288,-0.2561326026916504,0,-0.02,0.0,190669.00713954426,0.03444215367785178,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
289,-0.7576741576194763,2,-1.5744061976436234,-300.46456299624913,190219.47693543026,-0.03437937202481567,-0.06882152570266745,-1.5795678120713235,-1.5795678120713235,-0.0,-0.0,0.005161614427700059,-1.5744061976436234
290,-0.36951637268066406,2,0.0,0.0,190255.11115453398,-0.03437937202481567,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
291,0.30438947677612305,0,-0.01,0.0,190339.4781334829,-0.03437937202481567,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
292,0.3396662473678589,1,-0.632470675412163,-121.21221709225364,190098.264718338,0.034401842267642896,0.06878121429245856,-0.6376292664840973,-0.6376292664840973,-0.0,-0.0,0.005158591071934393,-0.632470675412163
293,-0.40201854705810547,2,-1.0309772915068236,-196.7631572949234,189901.5015610431,-0.034337060401548325,-0.06873890266919122,-1.036132709207013,-1.036132709207013,-0.0,-0.0,0.005155417700189342,-1.0309772915068236
294,-0.041365623474121094,0,-0.01,0.0,189840.50177323972,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
295,-0.31117045879364014,0,-0.02,0.0,189958.94746309487,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
296,-0.5025938153266907,2,0.0,0.0,189805.27194926774,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
297,-0.8148960471153259,2,0.0,0.0,189752.71907832316,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
298,-0.36020898818969727,2,0.0,0.0,189613.6883207573,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
299,-0.43957436084747314,2,0.0,0.0,189505.90428815686,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
300,-0.5578210353851318,2,0.0,0.0,189647.90520144746,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
301,-0.07604491710662842,0,-0.01,0.0,189743.77427408856,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
302,-0.2701563835144043,0,-0.02,0.0,189615.9545667438,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
303,-0.8642849922180176,2,0.0,0.0,189511.4668919419,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
304,-0.7474695444107056,2,0.0,0.0,189515.05511475386,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
305,-0.45763516426086426,2,0.0,0.0,189494.95076588876,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
306,0.19000637531280518,0,-0.01,0.0,189276.0863428893,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
307,-0.2630990743637085,0,-0.02,0.0,189377.55235637585,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
308,-0.3629366159439087,2,0.0,0.0,189283.77784441924,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
309,-0.443210244178772,2,0.0,0.0,189318.4411068946,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
310,0.04327356815338135,0,-0.01,0.0,189355.78266008128,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
311,-0.4263259172439575,2,0.0,0.0,189167.40954671838,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
312,-0.42985856533050537,2,0.0,0.0,189025.7348355016,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
313,0.07314658164978027,0,-0.01,0.0,188886.0001681975,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
314,-0.824677050113678,2,0.0,0.0,188661.57314141298,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
315,0.2998638153076172,0,-0.01,0.0,188657.96775007082,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
316,-0.1934758424758911,0,-0.02,0.0,188540.5693405579,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
317,-0.8439288139343262,2,0.0,0.0,188594.01497507293,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
318,-0.35882800817489624,2,0.0,0.0,188538.2000833902,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
319,-0.4072479009628296,2,0.0,0.0,188560.60501530222,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
320,-0.3178795576095581,0,-0.01,0.0,188543.90003541688,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
321,-0.7109923362731934,2,0.0,0.0,188441.38674158804,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
322,-0.30069684982299805,0,-0.01,0.0,188582.4090486572,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
323,0.2649080753326416,0,-0.02,0.0,188222.07593680336,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
324,0.2683603763580322,0,-0.03,0.0,188395.68411419357,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
325,0.21762728691101074,0,-0.03,0.0,188605.02000293162,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
326,-0.051545679569244385,0,-0.03,0.0,188405.59035611944,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
327,-0.9206793308258057,2,0.0,0.0,188269.11770955348,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
328,0.2691255807876587,0,-0.01,0.0,188161.45385666442,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
329,-0.2902200222015381,0,-0.02,0.0,188052.96591432573,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
330,-0.7449129223823547,2,0.0,0.0,188055.09481207063,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
331,0.12772107124328613,0,-0.01,0.0,188210.07513419303,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
332,-0.23941779136657715,0,-0.02,0.0,188196.99271418003,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
333,0.16978931427001953,0,-0.03,0.0,188313.87606778688,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
334,-0.3057623505592346,0,-0.03,0.0,188145.6759774099,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
335,-0.3324551582336426,2,0.0,0.0,188171.06823357687,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
336,0.20470011234283447,0,-0.01,0.0,188313.5670342433,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
337,-0.15776264667510986,0,-0.02,0.0,188369.00421826157,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
338,-0.27754342555999756,0,-0.03,0.0,188297.80632351898,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
339,-0.15935039520263672,0,-0.03,0.0,188395.04887857617,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
340,-0.2222939133644104,0,-0.03,0.0,188536.79226391375,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
341,-0.3576655387878418,2,0.0,0.0,188494.81520757286,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
342,-0.68883216381073,2,0.0,0.0,188452.61496033936,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
343,0.15526437759399414,0,-0.01,0.0,188539.9856105311,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
344,0.28732895851135254,0,-0.02,0.0,188621.12408425997,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
345,-0.2537034749984741,0,-0.03,0.0,188581.17291448274,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
346,0.10345590114593506,0,-0.03,0.0,188830.545815649,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
347,0.276492714881897,0,-0.03,0.0,189072.5877544195,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
348,-0.35872936248779297,2,0.0,0.0,189195.96081244227,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
349,-0.9049935936927795,2,0.0,0.0,189232.58128736052,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
350,0.08281862735748291,0,-0.01,0.0,189179.23866402672,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
351,-0.2126128077507019,0,-0.02,0.0,188926.0543491559,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
352,-0.24807631969451904,0,-0.03,0.0,188778.64534885206,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
353,-0.2678447961807251,0,-0.03,0.0,188806.1493342337,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
354,0.30584263801574707,0,-0.03,0.0,188809.42852350205,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
355,-0.41301393508911133,2,0.0,0.0,188981.85207230842,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
356,0.32640528678894043,0,-0.01,0.0,188985.02825039555,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
357,-0.3936188220977783,2,0.0,0.0,189034.6281341456,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
358,-0.42252469062805176,2,0.0,0.0,188979.1909501273,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
359,-0.2739593982696533,0,-0.01,0.0,189121.3292116595,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
360,-0.24735784530639648,0,-0.02,0.0,189032.17303432687,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
361,-0.28827953338623047,0,-0.03,0.0,188768.893623698,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
362,0.2922070026397705,0,-0.03,0.0,188787.60732161684,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
363,-0.37136656045913696,2,0.0,0.0,188718.50398755874,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
364,-0.3190978765487671,0,-0.01,0.0,188599.74926416,-0.034337060401548325,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
365,0.25765466690063477,0,-0.02,0.0,188668.8354296879,-0.034337060401548325,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
366,-0.07450664043426514,0,-0.03,0.0,188630.27491085697,-0.034337060401548325,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
367,-0.7962464690208435,2,0.0,0.0,188628.09450752145,-0.034337060401548325,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
